algo,pivot,neighborhood,meme_divers_try,meme_mean_try,meme_cross_rate_mut,meme_offspring,meme_pop,meme_mut_rate,meme_cross_rate,instance,best_known_cost,cost,elapsed_seconds,solution
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3460861,52.437916,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3460863,53.313877,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3460875,53.468857,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3460923,76.505249,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3460983,98.913925,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3461799,99.27607,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3462371,101.198486,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3462452,102.815552,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3463127,103.425186,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3463239,103.926659,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3463763,104.20385,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3464241,104.702736,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3464907,106.928322,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3465323,107.178917,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3465765,107.461578,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3465784,108.523834,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3465972,108.739807,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466085,109.681778,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466150,109.828224,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466165,109.999069,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466188,110.096008,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466218,110.257286,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466289,110.388657,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466516,110.531364,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466521,110.970634,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466541,111.392899,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466549,111.501076,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466566,111.755005,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466578,112.349098,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466605,113.345467,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466618,115.07811,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466628,118.845886,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466630,119.353958,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466712,123.893524,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466715,167.165878,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,318960,3466715,250.01123,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3415872,0.623922,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3423133,1.88008,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3426082,2.991899,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3426289,3.556284,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3427977,4.66221,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3428661,5.134427,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3433434,6.204473,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3434886,6.734011,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3435117,7.692706,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3439025,8.252748,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3439548,9.550099,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3441883,10.05033,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3443528,11.608849,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3443664,12.902904,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3446244,13.386201,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3446904,16.243643,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3449463,17.018385,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3450441,18.054243,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3450548,18.38966,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3451244,19.349661,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3451416,19.677862,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3451643,20.669415,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3453694,21.641533,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3454172,22.926718,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3454228,23.620056,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3454528,23.967131,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3454718,24.632931,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3455608,24.888712,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3455829,27.154072,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3456117,28.634678,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3456190,29.684441,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3456197,29.880339,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3457125,30.284719,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3458880,31.319218,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459249,33.185257,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459299,34.025059,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459423,34.276035,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459555,35.071941,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459600,35.340275,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459631,35.516266,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459643,35.868439,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459661,36.115273,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459714,36.721779,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459719,37.755939,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459722,38.222469,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459734,38.485973,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459785,38.978603,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459801,43.404049,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459886,43.85379,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459888,44.004864,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459907,44.163239,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459941,44.409191,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3459960,44.950871,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460020,45.98975,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460068,47.034622,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460140,47.172947,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460696,47.946877,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460756,48.58099,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460762,48.888012,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460806,50.869267,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460859,52.195976,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460861,52.662056,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460863,53.512058,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460875,53.65678,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460923,76.721703,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3460983,99.2024,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3461799,99.563187,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3462371,101.540611,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3462452,103.207405,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3463127,103.824623,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3463239,104.261246,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3463763,104.514107,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3464241,104.996567,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3464907,107.242302,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3465323,107.503403,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3465765,107.764755,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3465784,108.816345,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3465972,109.03759,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466085,110.028786,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466150,110.175003,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466165,110.324165,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466188,110.419785,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466218,110.61721,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466289,110.77372,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466516,110.898804,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466521,111.322105,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466541,111.739265,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466549,111.854874,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466566,112.115669,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466578,112.766037,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466605,113.74334,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466618,115.522827,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466628,119.242287,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466630,119.751938,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466712,124.359108,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466715,167.988953,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,6453836,3466715,251.015884,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3415872,0.638466,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3423133,1.849571,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3426082,2.947502,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3426289,3.459037,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3427977,4.557596,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3428661,5.000963,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3433434,6.033058,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3434886,6.572767,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3435117,7.517527,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3439025,8.037525,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3439548,9.294663,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3441883,9.796941,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3443528,11.347452,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3443664,12.630614,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3446244,13.111615,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3446904,15.84244,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3449463,16.617119,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3450441,17.646187,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3450548,17.972534,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3451244,18.939831,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3451416,19.267126,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3451643,20.219622,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3453694,21.186588,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3454172,22.49312,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3454228,23.176414,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3454528,23.511923,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3454718,24.17421,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3455608,24.438057,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3455829,26.625553,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3456117,28.039473,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3456190,29.09149,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3456197,29.283846,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3457125,29.6947,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3458880,30.720451,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459249,32.599995,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459299,33.408558,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459423,33.64452,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459555,34.421539,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459600,34.69915,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459631,34.874935,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459643,35.251568,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459661,35.489361,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459714,36.074635,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459719,37.141609,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459722,37.618961,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459734,37.862133,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459785,38.341152,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459801,42.699482,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459886,43.131435,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459888,43.26968,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459907,43.446438,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459941,43.683231,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3459960,44.23938,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460020,45.226234,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460068,46.262272,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460140,46.412579,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460696,47.197601,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460756,47.82011,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460762,48.12709,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460806,50.117001,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460859,51.418388,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460861,51.879192,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460863,52.735462,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460875,52.884277,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460923,75.761391,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3460983,98.032837,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3461799,98.382057,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3462371,100.347435,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3462452,102.001694,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3463127,102.604858,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3463239,103.046471,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3463763,103.301819,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3464241,103.803734,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3464907,106.095802,
memetic,best,"['transpose', 'exchange', 'insert']",5,30,0.8,11,25,0.1,0.5,N-be75eec_150,3559347,3465323,106.35215,
