algo,pivot,neighborhood,meme_divers_try,meme_mean_try,meme_cross_rate_mut,meme_offspring,meme_pop,meme_mut_rate,meme_cross_rate,instance,best_known_cost,cost,elapsed_seconds,solution
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472578,1947.209229,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472673,1951.498047,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472785,1958.478516,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472802,1981.8125,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472927,1988.736328,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472941,2233.926025,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472958,2237.790527,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.5,10,20,0.3,0.5,N-be75eec_150,3482828,3472958,2679.59082,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3433827,1.413357,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3440174,2.919919,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3440320,7.538194,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3442935,11.798753,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3445415,13.231145,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3449609,16.059959,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3451143,30.061424,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3451460,34.111767,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3452361,37.629494,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3453331,41.529484,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3454761,44.218288,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3456661,45.659344,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3461637,49.164021,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3462500,51.501957,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3463267,65.417786,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3465257,79.851845,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3465946,84.717049,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3467686,92.022316,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3468289,106.858887,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3468566,113.009842,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3469409,121.872398,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3469412,123.901131,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3469623,127.590469,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3470180,129.823364,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3470363,134.448898,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3471527,151.083496,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3471687,181.787918,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3471744,185.289398,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3472870,187.8246,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473193,205.196518,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473234,227.559189,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473235,231.49202,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473367,233.694733,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473376,237.553879,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473605,238.519562,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3473800,242.190384,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474014,243.979355,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474040,249.017441,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474044,249.402908,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474100,249.781845,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474130,252.136459,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474190,253.574585,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474220,260.110229,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474556,265.97525,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474729,266.346069,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474761,267.627747,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474871,268.844757,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3474907,269.365997,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475066,273.884155,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475076,276.032959,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475078,277.358795,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475096,281.429413,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475104,282.753143,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475174,399.983551,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475225,404.261383,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475474,410.267761,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475554,413.585022,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475565,418.958405,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475595,420.459259,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475655,422.627045,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475698,424.376465,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475703,424.73999,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475749,425.097046,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475918,425.923462,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475948,651.249268,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3475979,746.936523,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476051,747.745667,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476058,749.225891,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476083,749.57373,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476092,749.91394,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476116,754.42572,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476118,755.61377,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476148,884.786011,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476151,1150.997803,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476230,1153.112427,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476235,1155.578125,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476237,1162.161133,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476246,1165.427979,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476250,1167.130737,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.1,0.5,N-be75eec_150,3482828,3476250,1525.005127,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3441222,1.836049,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3446734,3.802873,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3450394,11.422569,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3453302,14.681391,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3458692,19.663595,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3459033,28.68466,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3460473,37.246475,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3460668,42.881111,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3461769,45.752007,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3462050,61.640018,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3462896,67.064178,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3464460,75.035767,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3464468,82.714172,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3464485,89.534485,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3464919,93.974976,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3465629,96.231613,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3467547,108.175835,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3467683,130.328735,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3469407,132.432343,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3469644,154.246231,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3469769,162.155258,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3469828,170.368744,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3469835,172.667206,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470222,174.089645,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470256,179.946793,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470259,182.711655,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470293,184.93335,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470355,193.20166,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470699,201.43988,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3470701,206.39093,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471139,207.119614,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471310,208.600922,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471559,209.390991,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471692,210.059616,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471703,214.156815,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471819,214.981659,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471894,234.355515,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3471922,238.502258,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472414,317.344666,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472517,321.644562,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472520,323.07843,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472651,326.216461,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472714,333.499146,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472916,334.272522,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3472919,335.798859,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473298,452.003265,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473466,456.499146,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473628,461.025208,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473629,466.984253,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473631,468.344635,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473632,474.591034,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473642,483.312958,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473660,485.6716,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473669,498.107544,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473672,502.88501,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473720,509.527466,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473721,512.17865,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473730,512.908142,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473731,604.670288,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473732,622.60144,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473733,630.096619,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,0.8,10,20,0.3,0.5,N-be75eec_150,3482828,3473733,857.996704,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3433827,1.406377,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3434251,2.922353,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3440562,4.479784,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3444876,5.82063,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3451506,7.28656,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3451831,11.591357,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3453113,12.555684,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3453844,13.506066,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3456007,16.554697,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3456119,18.490896,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3457256,20.464899,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3459719,23.101492,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3460242,25.623655,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3462833,27.373268,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3462955,40.705936,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463246,43.45821,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463308,44.601467,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463376,45.409275,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463384,46.177299,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463562,46.475143,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463733,46.73476,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463743,47.027302,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463749,47.807541,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3463847,48.476299,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464364,48.69199,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464548,49.174217,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464557,50.593754,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464799,51.081448,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464870,52.367496,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464896,53.290314,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3464984,54.209087,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465123,55.545612,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465168,56.848644,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465171,57.407883,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465300,60.054199,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465359,60.541061,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465360,60.589252,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465482,102.999931,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465588,107.144341,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465653,107.337082,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465667,108.566841,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465923,108.863518,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3465928,109.630714,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466065,109.714706,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466067,109.937714,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466150,110.046494,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466236,110.648064,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466339,110.991959,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466544,111.067413,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466596,111.328445,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466626,111.775421,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3466870,146.831177,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467030,146.98645,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467250,147.197861,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467367,147.688354,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467464,147.906555,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467480,147.979919,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467482,148.888885,
memetic,first,"['transpose', 'exchange', 'insert']",3,10,1,10,20,0.1,0.5,N-be75eec_150,3482828,3467534,149.2603,
